0.345703125, -0.91015625, 1.322265625
-0.03515625, 1.205078125, 1.23046875
0.734375, -1.205078125, 0.818359375
-0.029296875, 0.6640625, 1.14453125
0.775390625, -1.705078125, 0.83984375
-0.291015625, 0.423828125, 0.91015625
0.3203125, -1.841796875, 1.271484375
-0.3984375, 0.603515625, 1.36328125
0.12109375, -1.23046875, 1.4609375
-0.177734375, 1.02734375, 1.27734375
0.259765625, -0.94921875, 1.115234375
-0.03125, 1.0703125, 1.23828125
0.865234375, -1.224609375, 0.794921875
-0.14453125, 0.591796875, 1.212890625
0.755859375, -1.80859375, 0.87109375
-0.279296875, 0.4453125, 0.947265625
0.283203125, -1.849609375, 1.44140625
-0.41015625, 0.69140625, 1.365234375
0.109375, -1.130859375, 1.349609375
-0.197265625, 1.099609375, 1.2890625
0.435546875, -0.880859375, 1.07421875
-0.083984375, 0.947265625, 1.30859375
0.876953125, -1.263671875, 0.80078125
-0.208984375, 0.595703125, 1.1796875
0.728515625, -1.908203125, 0.90625
-0.224609375, 0.47265625, 1.005859375
0.2890625, -1.84765625, 1.41015625
-0.326171875, 0.720703125, 1.36328125
0.154296875, -0.953125, 1.3046875
-0.0859375, 0.998046875, 1.240234375
0.525390625, -0.93359375, 1.009765625
-0.15625, 0.8203125, 1.333984375
0.96484375, -1.380859375, 0.82421875
-0.2109375, 0.65234375, 1.076171875
0.671875, -1.90234375, 1.01171875
-0.244140625, 0.513671875, 1.115234375
0.330078125, -1.7734375, 1.515625
-0.259765625, 0.720703125, 1.3671875
0.212890625, -0.90234375, 1.216796875
-0.111328125, 0.974609375, 1.328125
0.6875, -0.96484375, 0.947265625
-0.12890625, 0.685546875, 1.31640625
0.923828125, -1.455078125, 0.798828125
-0.20703125, 0.642578125, 1.037109375
0.61328125, -1.916015625, 1.080078125
-0.2109375, 0.5703125, 1.173828125
0.330078125, -1.625, 1.51953125
-0.220703125, 0.703125, 1.349609375
0.337890625, -0.912109375, 1.203125
-0.310546875, 0.859375, 1.380859375
0.8046875, -1.08984375, 0.955078125
-0.1796875, 0.583984375, 1.41796875
0.97265625, -1.580078125, 0.720703125
-0.408203125, 0.638671875, 0.9609375
0.55078125, -1.935546875, 1.08984375
-0.244140625, 0.587890625, 1.15625
0.330078125, -1.388671875, 1.482421875
-0.4609375, 0.712890625, 1.283203125
0.31640625, -0.8125, 1.24609375
-0.216796875, 0.73046875, 1.37890625
0.88671875, -1.1015625, 1.005859375
-0.08203125, 0.5234375, 1.576171875
1, -1.76953125, 0.7109375
-0.443359375, 0.671875, 1.017578125
0.640625, -2.041015625, 1.06640625
-0.3046875, 0.4375, 1.197265625
0.359375, -1.212890625, 1.37109375
-0.5, 0.62109375, 1.1875
0.412109375, -0.73046875, 1.21484375
-0.197265625, 1.005859375, 1.43359375
0.93359375, -1.15234375, 0.927734375
-0.080078125, 0.74609375, 1.509765625
1.046875, -1.8125, 0.857421875
-0.44921875, 0.490234375, 1.056640625
0.62109375, -1.96484375, 1.05078125
-0.361328125, 0.462890625, 1.126953125
0.44140625, -1.083984375, 1.408203125
-0.44140625, 0.7109375, 1.248046875
0.421875, -0.751953125, 1.193359375
-0.12890625, 1.1171875, 1.490234375
0.962890625, -1.234375, 0.95703125
-0.041015625, 0.69921875, 0.83203125
1.013671875, -1.859375, 0.890625
-0.44921875, 0.447265625, 0.951171875
0.5859375, -1.8515625, 1.130859375
-0.4296875, 0.4921875, 1.44140625
0.431640625, -0.921875, 1.337890625
-0.392578125, 0.849609375, 1.283203125
0.50390625, -0.76953125, 1.166015625
-0.052734375, 1.138671875, 0.96875
0.94140625, -1.3046875, 1.021484375
-0.1484375, 0.59765625, 0.845703125
0.892578125, -1.83203125, 0.939453125
-0.33203125, 0.3671875, 1.07421875
0.587890625, -1.720703125, 1.216796875
-0.5078125, 0.625, 1.421875
0.46875, -0.86328125, 1.265625
-0.40234375, 1.068359375, 1.212890625
0.61328125, -0.8515625, 1.08203125
-0.015625, 1.193359375, 0.984375
0.91796875, -1.341796875, 1.0390625
-0.224609375, 0.533203125, 0.8125
0.841796875, -1.748046875, 1.041015625
-0.279296875, 0.29296875, 1.171875
0.58203125, -1.521484375, 1.224609375
-0.521484375, 0.638671875, 1.47265625
0.529296875, -0.794921875, 1.251953125
-0.32421875, 1.189453125, 1.09375
0.69140625, -0.96875, 1.08984375
-0.017578125, 1.20703125, 0.962890625
0.927734375, -1.443359375, 1.029296875
-0.27734375, 0.56640625, 0.810546875
0.705078125, -1.62890625, 0.953125
-0.26953125, 0.31640625, 1.3046875
0.62109375, -1.20703125, 1.29296875
-0.51953125, 0.71484375, 1.486328125
0.474609375, -0.794921875, 1.2734375
-0.23828125, 1.2890625, 1.111328125
0.73828125, -1.0390625, 1.166015625
0.05859375, 1.060546875, 0.8828125
0.908203125, -1.52734375, 0.998046875
-0.33984375, 0.625, 0.849609375
0.7265625, -1.64453125, 0.9453125
-0.337890625, 0.4375, 1.361328125
0.59765625, -0.982421875, 1.2734375
-0.48046875, 0.8125, 1.455078125
0.435546875, -0.771484375, 1.244140625
-0.1171875, 1.3671875, 1.0390625
0.771484375, -1.0546875, 1.2109375
0.048828125, 0.998046875, 0.916015625
0.9609375, -1.576171875, 0.9765625
-0.337890625, 0.5546875, 0.818359375
0.79296875, -1.66015625, 0.865234375
-0.4609375, 0.48828125, 1.416015625
0.64453125, -0.853515625, 1.2734375
-0.486328125, 0.9140625, 1.40234375
0.45703125, -0.796875, 1.244140625
-0.04296875, 1.376953125, 1.056640625
0.716796875, -1.0859375, 1.205078125
0.060546875, 0.818359375, 0.916015625
0.869140625, -1.486328125, 1.05859375
-0.30078125, 0.501953125, 0.884765625
0.779296875, -1.501953125, 0.869140625
-0.515625, 0.552734375, 1.419921875
0.666015625, -0.814453125, 1.224609375
-0.388671875, 1.021484375, 1.3359375
0.4296875, -0.84375, 1.27734375
0.046875, 1.32421875, 1.1171875
0.642578125, -1.10546875, 1.30078125
-0.013671875, 0.671875, 0.89453125
0.83203125, -1.38671875, 1.240234375
-0.275390625, 0.384765625, 0.873046875
0.697265625, -1.32421875, 0.849609375
-0.48828125, 0.64453125, 1.412109375
0.60546875, -0.755859375, 1.158203125
-0.400390625, 1.15234375, 1.328125
0.462890625, -0.896484375, 1.294921875
0.044921875, 1.333984375, 1.142578125
0.603515625, -1.181640625, 1.24609375
-0.09375, 0.576171875, 0.96484375
0.736328125, -1.248046875, 1.287109375
-0.244140625, 0.306640625, 0.935546875
0.712890625, -1.1640625, 0.919921875
-0.51171875, 0.70703125, 1.455078125
0.595703125, -0.76171875, 1.154296875
-0.341796875, 1.240234375, 1.208984375
0.455078125, -0.94140625, 1.271484375
0.08203125, 1.2890625, 1.15625
0.572265625, -1.1484375, 1.296875
-0.173828125, 0.580078125, 0.951171875
